source_file,dataset_split,audit_highlighted_word_count,audit_card_word_count,causal_word_count,certainty_word_count,impact_word_count,numeric_reference_count,highlighted_word_ratio,has_highlight_text
Northwestern-LeWe-Aff-3---Gonzaga-Round-3.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-LeWe-Aff-3---Gonzaga-Round-6.docx,train,1366.0,17445.0,1.0,3.0,2.0,2.0,0.07830323875035827,True
Northwestern-LeWe-Aff-3---Gonzaga-Round-7.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-LeWe-Neg-3---Gonzaga-Round-1.docx,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-LeWe-Neg-3---Gonzaga-Round-4.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-LeWe-Neg-3---Gonzaga-Round-5.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-LeWe-Neg-3---Gonzaga-Round-8.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-LuLe-Aff-03---Gonzaga-Round-2.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-LuLe-Aff-03---Gonzaga-Round-5.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-LuLe-Aff-03---Gonzaga-Round-7.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-LuLe-Neg-03---Gonzaga-Round-1.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-LuLe-Neg-03---Gonzaga-Round-3.docx,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-LuLe-Neg-03---Gonzaga-Round-6.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-LuLe-Neg-03---Gonzaga-Round-8.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-NePa-Aff-2---Gonzaga-Round-1.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-NePa-Aff-2---Gonzaga-Round-4.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-NePa-Aff-2---Gonzaga-Round-6.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-NePa-Aff-2---Gonzaga-Round-7.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-NePa-Neg-2---Gonzaga-Round-2.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-NePa-Neg-2---Gonzaga-Round-3.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-NePa-Neg-2---Gonzaga-Round-5.docx,train,2393.0,23063.0,7.0,7.0,1.0,0.0,0.1037592680917487,True
Northwestern-NePa-Neg-2---Gonzaga-Round-8.docx,train,359.0,5911.0,3.0,0.0,0.0,0.0,0.060734224327524955,True
Northwestern-RuLi-Aff-03---Gonzaga-Round-2.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-RuLi-Aff-03---Gonzaga-Round-3.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-RuLi-Aff-03---Gonzaga-Round-6.docx,train,249.0,4081.0,3.0,0.0,2.0,0.0,0.06101445724087234,True
Northwestern-RuLi-Aff-03---Gonzaga-Round-7.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-RuLi-Neg-03---Gonzaga-Round-1.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-RuLi-Neg-03---Gonzaga-Round-4.docx,validation,693.0,11606.0,3.0,2.0,5.0,5.0,0.05971049457177322,True
Northwestern-RuLi-Neg-03---Gonzaga-Round-5.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Northwestern-RuLi-Neg-03---Gonzaga-Round-8.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Purdue-HaHa-Aff-1---Gonzaga-Round-2.docx,train,542.0,8124.0,2.0,1.0,3.0,6.0,0.06671590349581487,True
Purdue-HaHa-Aff-1---Gonzaga-Round-4.docx,train,629.0,9706.0,0.0,0.0,1.0,5.0,0.06480527508757469,True
Purdue-HaHa-Aff-1---Gonzaga-Round-6.docx,train,141.0,558.0,0.0,2.0,0.0,0.0,0.25268817204301075,True
Purdue-HaHa-Aff-1---Gonzaga-Round-7.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Purdue-HaHa-Neg-1---Gonzaga-Round-1.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Purdue-HaHa-Neg-1---Gonzaga-Round-3.docx,train,997.0,13792.0,4.0,5.0,10.0,5.0,0.07228828306264501,True
Purdue-HaHa-Neg-1---Gonzaga-Round-5.docx,train,1059.0,16445.0,5.0,2.0,13.0,8.0,0.06439647309212526,True
Purdue-HaHa-Neg-1---Gonzaga-Round-8.docx,validation,1607.0,27135.0,11.0,9.0,19.0,9.0,0.05922240648608808,True
SouthernCalifornia-BhRa-Aff-2-Gonzaga-Round-2.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-BhRa-Aff-2-Gonzaga-Round-5.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-BhRa-Neg-2-Gonzaga-Round-1.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-BhRa-Neg-2-Gonzaga-Round-4.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-BhRa-Neg-2-Gonzaga-Round-6.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-BrMa-Aff-Gonzaga-Round-1.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-BrMa-Aff-Gonzaga-Round-3.docx,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-BrMa-Aff-Gonzaga-Round-5.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-BrMa-Aff-Gonzaga-Round-7.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-BrMa-Neg-Gonzaga-Round-2.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-BrMa-Neg-Gonzaga-Round-4.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-BrMa-Neg-Gonzaga-Round-6.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-BrMa-Neg-Gonzaga-Round-8.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-TrMi-Aff-Gonzaga-Round-2.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-TrMi-Neg-Gonzaga-Round-1.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-TrMi-Neg-Gonzaga-Round-4.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-TrMi-Neg-Gonzaga-Round-6.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-TrMi-Neg-Gonzaga-Round-7.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-VeHu-Aff-Gonzaga-University-Jesuit-Debates-Round-2.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
SouthernCalifornia-VeHu-Aff-Gonzaga-University-Jesuit-Debates-Round-3.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Stanford-LaYa-Aff-Gonzaga-University-Jesuit-Debates-Round-2.docx,train,1263.0,13771.0,1.0,6.0,2.0,23.0,0.09171447244208844,True
Stanford-LaYa-Neg-Gonzaga-University-Jesuit-Debates-Round-1.docx,validation,4681.0,75949.0,15.0,26.0,37.0,64.0,0.061633464561745385,True
Stanford-LaYa-Neg-Gonzaga-University-Jesuit-Debates-Round-3.docx,train,3898.0,51012.0,20.0,13.0,26.0,67.0,0.07641339292715439,True
Texas-FeLo-Aff-2--Gonzaga-Round-2.docx,train,603.0,6315.0,1.0,5.0,0.0,4.0,0.09548693586698337,True
Texas-FeLo-Aff-2--Gonzaga-Round-4.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Texas-FeLo-Aff-2--Gonzaga-Round-5.docx,validation,603.0,6267.0,4.0,8.0,0.0,3.0,0.09621828626136908,True
Texas-FeLo-Aff-2--Gonzaga-Round-7.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Texas-FeLo-Neg-2--Gonzaga-Round-1.docx,train,632.0,8003.0,3.0,1.0,3.0,5.0,0.07897038610521055,True
Texas-FeLo-Neg-2--Gonzaga-Round-3.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Texas-FeLo-Neg-2--Gonzaga-Round-6.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Texas-FeLo-Neg-2--Gonzaga-Round-8.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Texas-GaSt-Aff-02---Gonzaga-Round-1.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Texas-GaSt-Aff-02---Gonzaga-Round-3.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Texas-GaSt-Aff-02---Gonzaga-Round-5.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Texas-GaSt-Aff-02---Gonzaga-Round-7.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Texas-GaSt-Neg-02---Gonzaga-Round-2.docx,validation,111.0,955.0,4.0,0.0,0.0,0.0,0.1162303664921466,True
Texas-GaSt-Neg-02---Gonzaga-Round-4.docx,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Texas-GaSt-Neg-02---Gonzaga-Round-6.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Texas-GaSt-Neg-02---Gonzaga-Round-8.docx,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Trinity-CrKh-Aff-01-----Gonzaga-Round-2.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Trinity-CrKh-Aff-01-----Gonzaga-Round-3.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Trinity-CrKh-Aff-01-----Gonzaga-Round-6.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Trinity-CrKh-Aff-01-----Gonzaga-Round-7.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Trinity-CrKh-Neg-01-----Gonzaga-Round-1.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Trinity-CrKh-Neg-01-----Gonzaga-Round-4.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Trinity-CrKh-Neg-01-----Gonzaga-Round-5.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Trinity-CrKh-Neg-01-----Gonzaga-Round-8.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Trinity-KiPa-Aff-3---Gonzaga-Round-1.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Trinity-KiPa-Neg-3---Gonzaga-Round-3.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Trinity-KiPa-Neg-3---Gonzaga-Round-6.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
UCBerkeley-BoUr-Aff-3---Gonzaga-University-Jesuit-Debates-Round-2.docx,train,1676.0,20371.0,8.0,13.0,6.0,7.0,0.08227382062736242,True
UCBerkeley-BoUr-Aff-3---Gonzaga-University-Jesuit-Debates-Round-4.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
UCBerkeley-BoUr-Neg-3---Gonzaga-University-Jesuit-Debates-Round-1.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
UCBerkeley-BoUr-Neg-3---Gonzaga-University-Jesuit-Debates-Round-3.docx,validation,1342.0,21758.0,5.0,6.0,12.0,4.0,0.06167846309403438,True
UCBerkeley-BoUr-Neg-3---Gonzaga-University-Jesuit-Debates-Round-5.docx,train,4993.0,69048.0,18.0,26.0,29.0,59.0,0.072312014830263,True
UCBerkeley-BoUr-Neg-3---Gonzaga-University-Jesuit-Debates-Round-7.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
UCBerkeley-GiSi-Aff-2----Gonzaga-University-Jesuit-Debates-Round-1.docx,train,754.0,6635.0,3.0,3.0,0.0,4.0,0.11363978899773926,True
UCBerkeley-GiSi-Aff-2----Gonzaga-University-Jesuit-Debates-Round-6.docx,validation,1258.0,10830.0,5.0,4.0,0.0,16.0,0.11615881809787627,True
UCBerkeley-GiSi-Aff-2----Gonzaga-University-Jesuit-Debates-Round-8.docx,train,300.0,1336.0,0.0,0.0,0.0,2.0,0.2245508982035928,True
UCBerkeley-GiSi-Aff-2---Gonzaga-University-Jesuit-Debates-Round-4.docx,train,1219.0,12257.0,7.0,5.0,3.0,17.0,0.09945337358244269,True
UCBerkeley-GiSi-Neg-2----Gonzaga-University-Jesuit-Debates-Round-7.docx,test,2470.0,23557.0,3.0,14.0,6.0,24.0,0.10485206095852613,True
UCBerkeley-GiSi-Neg-2---Gonzaga-University-Jesuit-Debates-Round-2.docx,train,754.0,7043.0,1.0,1.0,3.0,20.0,0.10705665199488854,True
UCBerkeley-GiSi-Neg-2---Gonzaga-University-Jesuit-Debates-Round-5.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
UCBerkeley-MeRe-Aff-3---Gonzaga-Round-1.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
UCBerkeley-MeRe-Aff-3---Gonzaga-Round-3.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
UCBerkeley-MeRe-Aff-3---Gonzaga-Round-5.docx,train,3253.0,41004.0,15.0,15.0,11.0,30.0,0.07933372353916691,True
UCBerkeley-MeRe-Aff-3---Gonzaga-Round-8.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
UCBerkeley-MeRe-Neg-3---Gonzaga-Round-2.docx,test,2217.0,19356.0,2.0,11.0,1.0,4.0,0.11453812771233726,True
UCBerkeley-MeRe-Neg-3---Gonzaga-Round-4.docx,validation,2004.0,25034.0,6.0,7.0,2.0,7.0,0.08005113046257091,True
UCBerkeley-MeRe-Neg-3---Gonzaga-Round-6.docx,train,4054.0,46489.0,15.0,25.0,17.0,52.0,0.08720342446600271,True
UCBerkeley-MeRe-Neg-3---Gonzaga-Round-7.docx,train,2624.0,25527.0,4.0,14.0,5.0,33.0,0.10279312100912759,True
UTD-DADi-Neg-Gonzaga-Round-2.docx,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
UTD-DADi-Neg-Gonzaga-Round-3.docx,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
UTD-DADi-Neg-Gonzaga-Round-6.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
UTD-HoHu-Aff-02---Gonzaga-Round-1.docx,train,193.0,1773.0,0.0,0.0,0.0,3.0,0.10885504794134236,True
UTD-HoHu-Aff-02---Gonzaga-Round-4.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
UTD-HoHu-Aff-02---Gonzaga-Round-5.docx,validation,545.0,4696.0,1.0,0.0,0.0,0.0,0.11605621805792164,True
UTD-HoHu-Aff-02---Gonzaga-Round-7.docx,test,601.0,6054.0,1.0,3.0,2.0,3.0,0.09927320779649819,True
UTD-HoHu-Neg-02---Gonzaga-Round-2.docx,train,1591.0,24324.0,4.0,4.0,10.0,8.0,0.06540864989310968,True
UTD-HoHu-Neg-02---Gonzaga-Round-3.docx,train,2098.0,24854.0,10.0,9.0,10.0,40.0,0.08441297175504948,True
UTD-HoHu-Neg-02---Gonzaga-Round-6.docx,train,708.0,9784.0,0.0,4.0,3.0,9.0,0.07236304170073589,True
UTD-HoHu-Neg-02---Gonzaga-Round-8.docx,train,1630.0,13286.0,5.0,5.0,4.0,11.0,0.12268553364443775,True
UTD-PeRa-Aff-04---Gonzaga-Round-1.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
UTD-PeRa-Aff-04---Gonzaga-Round-4.docx,validation,2412.0,38388.0,10.0,7.0,3.0,2.0,0.06283213504220068,True
UTD-PeRa-Aff-04---Gonzaga-Round-5.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
UTD-PeRa-Aff-04---Gonzaga-Round-8.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
UTD-PeRa-Neg-04---Gonzaga-Round-2.docx,train,2255.0,32978.0,12.0,17.0,14.0,14.0,0.06837891927951968,True
UTD-PeRa-Neg-04---Gonzaga-Round-3.docx,train,2682.0,39775.0,7.0,9.0,25.0,22.0,0.06742928975487116,True
UTD-PeRa-Neg-04---Gonzaga-Round-6.docx,validation,1049.0,6314.0,2.0,2.0,2.0,2.0,0.166138739309471,True
UTD-PeRa-Neg-04---Gonzaga-Round-7.docx,test,1534.0,23260.0,4.0,6.0,9.0,10.0,0.06595012897678418,True
WakeForest-DiEl-Aff-2---Gonzaga-University-Jesuit-Debates-Round-2.docx,train,1651.0,21753.0,8.0,5.0,20.0,30.0,0.07589757734565347,True
WakeForest-DiEl-Aff-2---Gonzaga-University-Jesuit-Debates-Round-3.docx,train,2351.0,38521.0,10.0,8.0,22.0,22.0,0.061031645076711404,True
WakeForest-DiEl-Aff-2---Gonzaga-University-Jesuit-Debates-Round-6.docx,train,1949.0,33100.0,12.0,11.0,21.0,18.0,0.058882175226586106,True
WakeForest-DiEl-Aff-2---Gonzaga-University-Jesuit-Debates-Round-8.docx,test,1782.0,22119.0,11.0,7.0,28.0,31.0,0.08056422080564221,True
WakeForest-DiEl-Neg-2---Gonzaga-University-Jesuit-Debates-Round-1.docx,train,1976.0,17692.0,5.0,16.0,3.0,8.0,0.11168889893737283,True
WakeForest-DiEl-Neg-2---Gonzaga-University-Jesuit-Debates-Round-4.docx,train,1041.0,16333.0,3.0,3.0,2.0,1.0,0.06373599461213494,True
WakeForest-DiEl-Neg-2---Gonzaga-University-Jesuit-Debates-Round-5.docx,train,1869.0,24470.0,5.0,14.0,13.0,16.0,0.07637923988557417,True
WakeForest-DiEl-Neg-2---Gonzaga-University-Jesuit-Debates-Round-7.docx,train,2301.0,28080.0,6.0,21.0,16.0,27.0,0.08194444444444444,True
WakeForest-HaNa-Aff-Gonzaga-University-Jesuit-Debates-Round-5.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
WakeForest-HaNa-Neg-Gonzaga-University-Jesuit-Debates-Round-1.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
WakeForest-HaNa-Neg-Gonzaga-University-Jesuit-Debates-Round-3.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
WakeForest-HaNa-Neg-Gonzaga-University-Jesuit-Debates-Round-6.docx,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
WakeForest-HaNa-Neg-Gonzaga-University-Jesuit-Debates-Round-7.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
WichitaState-GrMo-Aff-5---Gonzaga-University-Jesuit-Debates-Round-1.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
WichitaState-GrMo-Neg-5---Gonzaga-University-Jesuit-Debates-Round-2.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
WichitaState-GrMo-Neg-5---Gonzaga-University-Jesuit-Debates-Round-4.docx,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
WichitaState-GrMo-Neg-5---Gonzaga-University-Jesuit-Debates-Round-5.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
WichitaState-GrMo-Neg-5---Gonzaga-University-Jesuit-Debates-Round-7.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Wyoming-CaHa-Aff-Gonzaga-Round-1.docx,train,513.0,9460.0,0.0,8.0,1.0,2.0,0.05422832980972516,True
Wyoming-CaHa-Aff-Gonzaga-Round-4.docx,train,2057.0,26914.0,2.0,11.0,1.0,10.0,0.07642862450769117,True
Wyoming-CaHa-Aff-Gonzaga-Round-5.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Wyoming-CaHa-Aff-Gonzaga-Round-8.docx,train,525.0,11324.0,1.0,4.0,1.0,0.0,0.046361709643235605,True
Wyoming-CaHa-Neg-Gonzaga-Round-2.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Wyoming-CaHa-Neg-Gonzaga-Round-3.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Wyoming-CaHa-Neg-Gonzaga-Round-6.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Wyoming-CaHa-Neg-Gonzaga-Round-7.docx,train,1145.0,10414.0,6.0,2.0,3.0,9.0,0.10994814672556175,True
Wyoming-WiWi-Aff-4.-Gonzaga-Round-1.docx,validation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Wyoming-WiWi-Aff-4.-Gonzaga-Round-4.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Wyoming-WiWi-Aff-4.-Gonzaga-Round-5.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Wyoming-WiWi-Aff-4.-Gonzaga-Round-8.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Wyoming-WiWi-Neg-4.-Gonzaga-Round-2.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Wyoming-WiWi-Neg-4.-Gonzaga-Round-3.docx,train,871.0,14066.0,1.0,2.0,0.0,0.0,0.06192236598890943,True
Wyoming-WiWi-Neg-4.-Gonzaga-Round-6.docx,train,111.0,1431.0,0.0,0.0,0.0,1.0,0.07756813417190776,True
Wyoming-WiWi-Neg-4.-Gonzaga-Round-7.docx,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
